Ensembl_ID	UniProt	Gene_symbol	CHR	start_pos	end_pos
ENSG00000284090	A0A1B0GUW6	SPEM3	HG2046_PATCH	49314	53277
ENSG00000284090		SPEM3	HG2046_PATCH	49314	53277
ENSG00000286184			HG2046_PATCH	49318	56735
ENSG00000284228	Q8N9M5	TMEM102	HG2046_PATCH	55892	58136
ENSG00000283903		FGF11	HG2046_PATCH	58730	65394
ENSG00000283903	Q92914	FGF11	HG2046_PATCH	58730	65394
ENSG00000285193	Q92696	RABGGTA	HG1_PATCH	566516	572717
ENSG00000283946	P11230	CHRNB1	HG2046_PATCH	65518	78167
ENSG00000283946		CHRNB1	HG2046_PATCH	65518	78167
ENSG00000283868	Q9P1Z0	ZBTB4	HG2046_PATCH	79823	104720
ENSG00000281813	Q8WYB5	KAT6B	HG2191_PATCH	29603	237300
ENSG00000284515	P0C7Q6	SLC35G6	HG2046_PATCH	101789	103953
ENSG00000284832		POLR2A	HG2046_PATCH	104823	135071
ENSG00000284868	Q96LJ7	DHRS1	HG1_PATCH	591576	600758
ENSG00000284868		DHRS1	HG1_PATCH	591576	600758
ENSG00000285326	Q86U38	NOP9	HG1_PATCH	600828	610102
ENSG00000285326		NOP9	HG1_PATCH	600828	610102
ENSG00000281660	Q68J44	DUSP29	HG2191_PATCH	242512	263190
ENSG00000285199	Q9UHD4	CIDEB	HG1_PATCH	606074	612408
ENSG00000285199		CIDEB	HG1_PATCH	606074	612408
ENSG00000285203		LTB4R2	HG1_PATCH	606712	613031
ENSG00000285203	Q9NPC1	LTB4R2	HG1_PATCH	606712	613031
ENSG00000285456		LTB4R	HG1_PATCH	612428	619014
ENSG00000285456	Q15722	LTB4R	HG1_PATCH	612428	619014
ENSG00000291479	Q9UHE5	NAT8	HG2052_PATCH	310221	311920
ENSG00000291480	Q9Y3C4	TPRKB	HG2052_PATCH	398602	406898
ENSG00000288257	Q9BX79	STRA6	HG2198_PATCH	6891	39692
ENSG00000291483		DUSP11	HG2052_PATCH	431280	449630
ENSG00000291483	O75319	DUSP11	HG2052_PATCH	431280	449630
ENSG00000288257		STRA6	HG2198_PATCH	6891	39692
ENSG00000291484	A6NCI8	C2orf78	HG2052_PATCH	453681	486646
ENSG00000291485		NAT8B	HG2052_PATCH	370074	370838
ENSG00000284814		ADCY4	HG1_PATCH	619327	636071
ENSG00000288407		CCDC33	HG2198_PATCH	30130	165741
ENSG00000288407	Q8N5R6	CCDC33	HG2198_PATCH	30130	165741
ENSG00000291534	O94822	LTN1	HG2219_PATCH	18878	83690
ENSG00000291534		LTN1	HG2219_PATCH	18878	83690
ENSG00000284814	Q8NFM4	ADCY4	HG1_PATCH	619327	636071
ENSG00000291523	P57060	RWDD2B	HG2219_PATCH	95118	110094
ENSG00000291527	Q9Y5T5	USP16	HG2219_PATCH	115363	145222
ENSG00000288362	P05108	CYP11A1	HG2198_PATCH	167028	196915
ENSG00000291527		USP16	HG2219_PATCH	115363	145222
ENSG00000291533		CCT8	HG2219_PATCH	146539	164531
ENSG00000291533	P50990	CCT8	HG2219_PATCH	146539	164531
ENSG00000288362		CYP11A1	HG2198_PATCH	167028	196915
ENSG00000291525		MAP3K7CL	HG2219_PATCH	168205	269780
ENSG00000291525	P57077	MAP3K7CL	HG2219_PATCH	168205	269780
ENSG00000285379	Q9Y572	RIPK3	HG1_PATCH	637003	641000
ENSG00000285379		RIPK3	HG1_PATCH	637003	641000
ENSG00000288455	O75326	SEMA7A	HG2198_PATCH	238558	263227
ENSG00000288455		SEMA7A	HG2198_PATCH	238558	263227
ENSG00000288408		UBL7	HG2198_PATCH	275246	290451
ENSG00000291544		APOB	HG2231_HG2496_PATCH	52097	94741
ENSG00000291547	B5MCY1	TDRD15	HG2231_HG2496_PATCH	174636	195036
ENSG00000281877		RPS6KA1	HG2058_PATCH	17379	62648
ENSG00000288408	Q96S82	UBL7	HG2198_PATCH	275246	290451
ENSG00000281877	Q15418	RPS6KA1	HG2058_PATCH	17379	62648
ENSG00000291539	Q5TEA6	SEL1L2	HG2225_PATCH	57798	210052
ENSG00000291539		SEL1L2	HG2225_PATCH	57798	210052
ENSG00000285485	Q14934	NFATC4	HG1_PATCH	666651	680582
ENSG00000285485		NFATC4	HG1_PATCH	666651	680582
ENSG00000284807	Q9BTZ2	DHRS4	HG1_PATCH	254713	270255
ENSG00000282739	Q70HW3	SLC25A26	HG2235_PATCH	110410	365012
ENSG00000284807		DHRS4	HG1_PATCH	254713	270255
ENSG00000282739		SLC25A26	HG2235_PATCH	110410	365012
ENSG00000292270			HG1_PATCH	270920	312726
ENSG00000285070	Q86V24	ADIPOR2	HG1815_PATCH	30718	130818
ENSG00000284953		CACNA2D4	HG1815_PATCH	134107	260810
ENSG00000281614	Q92835	INPP5D	HG2232_PATCH	5305	153241
ENSG00000281614		INPP5D	HG2232_PATCH	5305	153241
ENSG00000281089		ATG16L1	HG2232_PATCH	155389	241012
ENSG00000281894	Q9P0L1	ZKSCAN7	HG2066_PATCH	80547	119527
ENSG00000281894		ZKSCAN7	HG2066_PATCH	80547	119527
ENSG00000280661		ZNF660	HG2066_PATCH	103577	125048
ENSG00000280661	Q6AZW8	ZNF660	HG2066_PATCH	103577	125048
ENSG00000281709		ZNF197	HG2066_PATCH	110242	173825
ENSG00000281709	O14709	ZNF197	HG2066_PATCH	110242	173825
ENSG00000284953	Q7Z3S7	CACNA2D4	HG1815_PATCH	134107	260810
ENSG00000281306	P13682	ZNF35	HG2066_PATCH	174086	186145
ENSG00000281306		ZNF35	HG2066_PATCH	174086	186145
ENSG00000281089	Q676U5	ATG16L1	HG2232_PATCH	155389	241012
ENSG00000281448	Q8TBZ5	ZNF502	HG2066_PATCH	237993	249181
ENSG00000281448		ZNF502	HG2066_PATCH	237993	249181
ENSG00000281661	Q96CX3	ZNF501	HG2066_PATCH	254946	262433
ENSG00000281665	Q96AT1	KIAA1143	HG2066_PATCH	263011	286969
ENSG00000285383	Q8N967	LRTM2	HG1815_PATCH	162411	178897
ENSG00000280610		KIF15	HG2066_PATCH	287071	398726
ENSG00000285383		LRTM2	HG1815_PATCH	162411	178897
ENSG00000288503	Q8N8A6	DDX51	HG2246_HG2248_HG2276_PATCH	43623	51348
ENSG00000284850	Q8IZD4	DCP1B	HG1815_PATCH	288197	346679
ENSG00000284850		DCP1B	HG1815_PATCH	288197	346679
ENSG00000281857		SAG	HG2232_PATCH	253154	292393
ENSG00000288146	Q9BVI4	NOC4L	HG2246_HG2248_HG2276_PATCH	51486	59502
ENSG00000288146		NOC4L	HG2246_HG2248_HG2276_PATCH	51486	59502
ENSG00000280975	Q86UT8	CENATAC	HG2217_PATCH	19738	37393
ENSG00000280975		CENATAC	HG2217_PATCH	19738	37393
ENSG00000281857	P10523	SAG	HG2232_PATCH	253154	292393
ENSG00000280831		RPS25	HG2217_PATCH	37312	40291
ENSG00000280831	P62851	RPS25	HG2217_PATCH	37312	40291
ENSG00000288490	Q9HCQ5	GALNT9	HG2246_HG2248_HG2276_PATCH	103401	235949
ENSG00000280610	Q9NS87	KIF15	HG2066_PATCH	287071	398726
ENSG00000288490		GALNT9	HG2246_HG2248_HG2276_PATCH	103401	235949
ENSG00000280516	Q69YG0	TMEM42	HG2066_PATCH	387254	391020
ENSG00000280495		TRAPPC4	HG2217_PATCH	40363	47054
ENSG00000280495	Q9Y296	TRAPPC4	HG2217_PATCH	40363	47054
ENSG00000281886	P49221	TGM4	HG2066_PATCH	399958	440340
ENSG00000281886		TGM4	HG2066_PATCH	399958	440340
ENSG00000281626		ZNF852	HG2066_PATCH	17234	35971
ENSG00000281178	Q9HAP2	MLXIP	HG2247_PATCH	21012	85373
ENSG00000285395	Q86Y38	XYLT1	HG2263_PATCH	103030	472459
ENSG00000284068	A9QM74	KPNA7	HG2088_PATCH	81203	115135
ENSG00000291554	P59025	RTP1	HG2264_PATCH	7165	11141
ENSG00000291555	Q96DX8	RTP4	HG2264_PATCH	178064	181755
ENSG00000291559	P48740	MASP1	HG2264_PATCH	26961	101659
ENSG00000291559		MASP1	HG2264_PATCH	26961	101659
ENSG00000280682	Q9Y4L1	HYOU1	HG2217_PATCH	65787	78826
ENSG00000280682		HYOU1	HG2217_PATCH	65787	78826
ENSG00000281459	Q9ULC6	PADI1	HG2095_PATCH	47642	88521
ENSG00000280616		VPS11	HG2217_PATCH	89291	103577
ENSG00000280549	Q9ULW8	PADI3	HG2095_PATCH	91612	126747
ENSG00000280908		PADI4	HG2095_PATCH	153419	209227
ENSG00000291574	Q92545	TMEM131	HG2275_PATCH	682364	921979
ENSG00000291574		TMEM131	HG2275_PATCH	682364	921979
ENSG00000291581	Q6P2I3	FAHD2B	HG2275_PATCH	58281	69580
ENSG00000280908	Q9UM07	PADI4	HG2095_PATCH	153419	209227
ENSG00000281500	O43826	SLC37A4	HG2217_PATCH	45351	52488
ENSG00000281500		SLC37A4	HG2217_PATCH	45351	52488
ENSG00000291582	A6QL64	ANKRD36	HG2275_PATCH	87851	239219
ENSG00000283847	O60381	HBP1	HG2266_PATCH	14483	48044
ENSG00000283847		HBP1	HG2266_PATCH	14483	48044
ENSG00000154646	P98073	TMPRSS15	21	18269116	18485879
ENSG00000280949	Q6TGC4	PADI6	HG2095_PATCH	217419	246922
ENSG00000154646		TMPRSS15	21	18269116	18485879
ENSG00000277282		IGHV1OR21-1	21	10649400	10649835
ENSG00000291596	P10606	COX5B	HG2275_PATCH	572093	574414
ENSG00000291597	P42025	ACTR1B	HG2275_PATCH	581970	590075
ENSG00000281540	Q9P258	RCC2	HG2095_PATCH	251983	284900
ENSG00000291598	A0A1B0GVN3	C2orf92	HG2275_PATCH	590248	629097
ENSG00000291598		C2orf92	HG2275_PATCH	590248	629097
ENSG00000232263	Q3LHN0	KRTAP25-1	21	30289145	30289514
ENSG00000156282	P56750	CLDN17	21	30165565	30166805
ENSG00000188694	Q3LI83	KRTAP24-1	21	30281309	30282950
ENSG00000284369		COG5	HG2266_PATCH	47077	410169
ENSG00000291600	Q8N2N9	ANKRD36B	HG2275_PATCH	418694	515908
ENSG00000291600		ANKRD36B	HG2275_PATCH	418694	515908
ENSG00000291603	P43403	ZAP70	HG2275_PATCH	639607	665893
ENSG00000154654	O15394	NCAM2	21	20998409	21543329
ENSG00000283812	Q99680	GPR22	HG2266_PATCH	315665	321332
ENSG00000154654		NCAM2	21	20998409	21543329
ENSG00000291560	P48539	PCP4	HG2265_PATCH	3435	65394
ENSG00000291560		PCP4	HG2265_PATCH	3435	65394
ENSG00000291561	O60469	DSCAM	HG2265_PATCH	150307	986812
ENSG00000291561		DSCAM	HG2265_PATCH	150307	986812
ENSG00000156284	P56748	CLDN8	21	30214006	30216097
ENSG00000284103		DUS4L	HG2266_PATCH	409139	424178
ENSG00000284103	O95620	DUS4L	HG2266_PATCH	409139	424178
ENSG00000281917	P53985	SLC16A1	HG2104_PATCH	2426	47592
ENSG00000283852	Q9UHQ4	BCAP29	HG2266_PATCH	426428	464015
ENSG00000281917		SLC16A1	HG2104_PATCH	2426	47592
ENSG00000159256	Q14149	MORC3	21	36320189	36386148
ENSG00000159256		MORC3	21	36320189	36386148
ENSG00000154645	Q9H9P2	CHODL	21	17901263	18267373
ENSG00000154645		CHODL	21	17901263	18267373
ENSG00000283059	B2CW77	KLLN	HG2334_PATCH	77778	78311
ENSG00000291606	P82987	ADAMTSL3	HG2280_PATCH	259882	645636
ENSG00000284792	P60484	PTEN	HG2334_PATCH	78462	183684
ENSG00000284792		PTEN	HG2334_PATCH	78462	183684
ENSG00000291608	Q99963	SH3GL3	HG2280_PATCH	53022	224537
ENSG00000291608		SH3GL3	HG2280_PATCH	53022	224537
ENSG00000282172	P06315	IGKV5-2	HG2290_PATCH	6058	6610
ENSG00000282801	P01602	IGKV1-5	HG2290_PATCH	56127	56783
ENSG00000282163	A0A0C4DH72	IGKV1-6	HG2290_PATCH	75088	75593
ENSG00000282310	A0A075B6H7	IGKV3-7	HG2290_PATCH	87294	87907
ENSG00000249209			21	33584687	33931607
ENSG00000283113	A0A0C4DH67	IGKV1-8	HG2290_PATCH	101235	101757
ENSG00000282758	A0A0C4DH69	IGKV1-9	HG2290_PATCH	118808	119341
ENSG00000291625		ZSCAN2	HG2280_PATCH	1092832	1119642
ENSG00000282823	P04433	IGKV3-11	HG2290_PATCH	135997	136557
ENSG00000291625	Q7Z7L9	ZSCAN2	HG2280_PATCH	1092832	1119642
ENSG00000282694	A0A0C4DH73	IGKV1-12	HG2290_PATCH	149050	149571
ENSG00000282447	P01624	IGKV3-15	HG2290_PATCH	194003	194613
ENSG00000282282	P04430	IGKV1-16	HG2290_PATCH	208685	209187
ENSG00000281978	P01599	IGKV1-17	HG2290_PATCH	226168	226670
ENSG00000291629	Q6P4I2	WDR73	HG2280_PATCH	1131131	1146189
ENSG00000282402	P01619	IGKV3-20	HG2290_PATCH	251400	251986
ENSG00000282210	A0A0C4DH24	IGKV6-21	HG2290_PATCH	268577	269192
ENSG00000291629		WDR73	HG2280_PATCH	1131131	1146189
ENSG00000282671	A0A0C4DH68	IGKV2-24	HG2290_PATCH	285154	285986
ENSG00000282666	A0A075B6S5	IGKV1-27	HG2290_PATCH	322249	322754
ENSG00000282025	A0A075B6P5	IGKV2-28	HG2290_PATCH	330524	331287
ENSG00000281933	P06310	IGKV2-30	HG2290_PATCH	353607	354422
ENSG00000291631	P08949	NMB	HG2280_PATCH	1146975	1150409
ENSG00000282811		IGKV1-33	HG2290_PATCH	375320	377332
ENSG00000282811	P01594	IGKV1-33	HG2290_PATCH	375320	377332
ENSG00000282394	A0A075B6S9	IGKV1-37	HG2290_PATCH	406090	406611
ENSG00000282120	P01597	IGKV1-39	HG2290_PATCH	428451	428972
ENSG00000282182		IGKV2-40	HG2290_PATCH	438936	439255
ENSG00000159228	P16152	CBR1	21	36069941	36073166
ENSG00000159228		CBR1	21	36069941	36073166
ENSG00000265590		CFAP298-TCP10L	21	32402511	32612865
ENSG00000159263	Q14190	SIM2	21	36699115	36749917
ENSG00000159263		SIM2	21	36699115	36749917
ENSG00000183145	P57055	RIPPLY3	21	37006150	37019662
ENSG00000291729	Q8WU17	RNF139	HG2408_PATCH	9469	23568
ENSG00000291729		RNF139	HG2408_PATCH	9469	23568
ENSG00000291730		TATDN1	HG2408_PATCH	23435	74408
ENSG00000291730	Q6P1N9	TATDN1	HG2408_PATCH	23435	74408
ENSG00000283302	A0A1B0GUA9	C13orf46	HG2288_HG2289_PATCH	16730	37102
ENSG00000160208	Q14684	RRP1B	21	43659560	43696079
ENSG00000280477	Q14644	RASA3	HG2288_HG2289_PATCH	40809	191714
ENSG00000160216	Q9NRZ7	AGPAT3	21	43865223	43987592
ENSG00000160216		AGPAT3	21	43865223	43987592
ENSG00000288194		OR4M2	HG2365_PATCH	1309218	1310156
ENSG00000288501	Q8N0Y3	OR4N4	HG2365_PATCH	1323146	1324093
ENSG00000288347		POTEB	HG2365_PATCH	3023934	3054785
ENSG00000288478	Q7RTP0	NIPA1	HG2365_PATCH	3680689	3718280
ENSG00000288461	Q7L576	CYFIP1	HG2365_PATCH	3764107	3841375
ENSG00000288214		GOLGA6L1	HG2365_PATCH	4023536	4031349
ENSG00000288344		GOLGA8DP	HG2365_PATCH	4052227	4062511
ENSG00000288440			HG2365_PATCH	4275401	4283241
ENSG00000288517		GOLGA6L2	HG2365_PATCH	4384966	4393338
ENSG00000288188	Q9UJ55	MAGEL2	HG2365_PATCH	4591460	4595206
ENSG00000288364		NDN	HG2365_PATCH	4634304	4635027
ENSG00000288375			HG2365_PATCH	189414	189847
ENSG00000288429			HG2365_PATCH	212409	212868
ENSG00000288133			HG2365_PATCH	237492	238937
ENSG00000283864			HG2291_PATCH	234160	235824
ENSG00000288270			HG2365_PATCH	347567	348453
ENSG00000288137			HG2365_PATCH	546090	546362
ENSG00000288280			HG2365_PATCH	556638	557528
ENSG00000288480			HG2365_PATCH	694310	695742
ENSG00000292284		GOLGA6L6	HG2365_PATCH	773566	783509
ENSG00000288202			HG2365_PATCH	814140	814428
ENSG00000288350			HG2365_PATCH	868495	868854
ENSG00000288382			HG2365_PATCH	966354	967190
ENSG00000288265			HG2365_PATCH	1041117	1041794
ENSG00000288113		POTEB2	HG2365_PATCH	1080247	1111266
ENSG00000288164			HG2365_PATCH	1380893	1381516
ENSG00000288190			HG2365_PATCH	1389054	1389489
ENSG00000288313			HG2365_PATCH	1406692	1413988
ENSG00000288345			HG2365_PATCH	1630995	1631885
ENSG00000288282			HG2365_PATCH	1642153	1642425
ENSG00000288465			HG2365_PATCH	1957781	1958458
ENSG00000288142		POTEB3	HG2365_PATCH	1994634	2029636
ENSG00000288142	A0JP26	POTEB3	HG2365_PATCH	1994634	2029636
ENSG00000288469	A0A0X1KG70	OR4M2B	HG2365_PATCH	2227072	2228155
ENSG00000288193		OR4N4C	HG2365_PATCH	2241003	2242127
ENSG00000288165			HG2365_PATCH	2306967	2307402
ENSG00000288413			HG2365_PATCH	2331526	2331959
ENSG00000288483			HG2365_PATCH	2549496	2550386
ENSG00000288432			HG2365_PATCH	2560654	2560926
ENSG00000288286			HG2365_PATCH	2764246	2765132
ENSG00000288419			HG2365_PATCH	3094546	3095223
ENSG00000288176			HG2365_PATCH	3267715	3268074
ENSG00000288354			HG2365_PATCH	3322127	3332391
ENSG00000274391	P56180	TPTE	21	10521553	10606140
ENSG00000288423			HG2365_PATCH	3440677	3442109
ENSG00000274391		TPTE	21	10521553	10606140
ENSG00000283465			HG2365_PATCH	3501885	3512109
ENSG00000288241			HG2365_PATCH	3983189	3985225
ENSG00000288339			HG2365_PATCH	4186608	4196895
ENSG00000288411	P0DJI8	SAA1	HG2111_PATCH	15086	18803
ENSG00000288411		SAA1	HG2111_PATCH	15086	18803
ENSG00000285815		GET1-SH3BGR	21	39380332	39515506
ENSG00000288173			HG2365_PATCH	4217715	4225527
ENSG00000288128			HG2365_PATCH	4314060	4314338
ENSG00000288405			HG2365_PATCH	4513255	4522890
ENSG00000183036	P48539	PCP4	21	39867438	39929397
ENSG00000183036		PCP4	21	39867438	39929397
ENSG00000291649	Q9Y5I3	PCDHA1	HG2308_PATCH	21312	247523
ENSG00000291650	Q9Y5H9	PCDHA2	HG2308_PATCH	30028	247523
ENSG00000291651	Q9Y5H8	PCDHA3	HG2308_PATCH	36204	247523
ENSG00000291652		PCDHA4	HG2308_PATCH	42105	247523
ENSG00000291652	Q9UN74	PCDHA4	HG2308_PATCH	42105	247523
ENSG00000291653	Q9Y5H7	PCDHA5	HG2308_PATCH	56780	247523
ENSG00000291654	Q9UN73	PCDHA6	HG2308_PATCH	63134	247523
ENSG00000291655	Q9UN72	PCDHA7	HG2308_PATCH	69424	247523
ENSG00000291656	Q9Y5H6	PCDHA8	HG2308_PATCH	76363	247523
ENSG00000291657	Q9Y5H5	PCDHA9	HG2308_PATCH	82948	247523
ENSG00000171587	O60469	DSCAM	21	40010999	40847158
ENSG00000291659	Q9Y5I2	PCDHA10	HG2308_PATCH	91059	247523
ENSG00000171587		DSCAM	21	40010999	40847158
ENSG00000291659		PCDHA10	HG2308_PATCH	91059	247523
ENSG00000291662	Q9Y5I1	PCDHA11	HG2308_PATCH	103359	247523
ENSG00000291662		PCDHA11	HG2308_PATCH	103359	247523
ENSG00000291663	Q9UN75	PCDHA12	HG2308_PATCH	110478	247523
ENSG00000291663		PCDHA12	HG2308_PATCH	110478	247523
ENSG00000291666	Q9Y5I0	PCDHA13	HG2308_PATCH	117300	247523
ENSG00000291666		PCDHA13	HG2308_PATCH	117300	247523
ENSG00000291668	Q9Y5I4	PCDHAC2	HG2308_PATCH	201646	247523
ENSG00000291669	Q9Y5F3	PCDHB1	HG2308_PATCH	286550	294522
ENSG00000291670	Q9H158	PCDHAC1	HG2308_PATCH	161475	247523
ENSG00000291672		PCDHB2	HG2308_PATCH	329782	333879
ENSG00000291672	Q9Y5E7	PCDHB2	HG2308_PATCH	329782	333879
ENSG00000288445	Q9UPZ3	HPS5	HG2111_PATCH	27494	71024
ENSG00000183421	P57078	RIPK4	21	41739369	41767089
ENSG00000291676	Q9Y5E5	PCDHB4	HG2308_PATCH	356994	360799
ENSG00000291677	Q9Y5E4	PCDHB5	HG2308_PATCH	370382	373791
ENSG00000291677		PCDHB5	HG2308_PATCH	370382	373791
ENSG00000291737	Q96NG5	ZNF558	HG2461_PATCH	41113	67257
ENSG00000291679	Q9Y5E3	PCDHB6	HG2308_PATCH	385233	388463
ENSG00000291679		PCDHB6	HG2308_PATCH	385233	388463
ENSG00000291743	Q8WWY6	MBD3L1	HG2461_PATCH	67320	78283
ENSG00000291681	Q9Y5E2	PCDHB7	HG2308_PATCH	407820	411559
ENSG00000291682	Q9UN66	PCDHB8	HG2308_PATCH	412966	415715
ENSG00000288445		HPS5	HG2111_PATCH	27494	71024
ENSG00000291684	Q9NRJ7	PCDHB16	HG2308_PATCH	417563	421402
ENSG00000291684		PCDHB16	HG2308_PATCH	417563	421402
ENSG00000160181	Q03403	TFF2	21	42346357	42350997
ENSG00000291687	Q9Y5E1	PCDHB9	HG2308_PATCH	422303	426717
ENSG00000291687		PCDHB9	HG2308_PATCH	422303	426717
ENSG00000291738		MUC16	HG2461_PATCH	83783	260177
ENSG00000291689	Q9UN67	PCDHB10	HG2308_PATCH	427529	430823
ENSG00000291690	Q9Y5F2	PCDHB11	HG2308_PATCH	434786	438955
ENSG00000160182	P04155	TFF1	21	42362282	42366535
ENSG00000291691	Q9Y5F1	PCDHB12	HG2308_PATCH	443873	447747
ENSG00000291691		PCDHB12	HG2308_PATCH	443873	447747
ENSG00000291692	Q9Y5F0	PCDHB13	HG2308_PATCH	449095	454155
ENSG00000291693	Q9Y5E9	PCDHB14	HG2308_PATCH	458519	462935
ENSG00000291694			HG2308_PATCH	458548	481037
ENSG00000291695		PCDHB15	HG2308_PATCH	480571	484541
ENSG00000291695	Q9Y5E8	PCDHB15	HG2308_PATCH	480571	484541
ENSG00000291674		PCDHB3	HG2308_PATCH	335649	339003
ENSG00000160185		UBASH3A	21	42403447	42447684
ENSG00000288114	P32780	GTF2H1	HG2111_PATCH	71121	115871
ENSG00000288114		GTF2H1	HG2111_PATCH	71121	115871
ENSG00000160185	P57075	UBASH3A	21	42403447	42447684
ENSG00000291745	Q9BTT4	MED10	HG2476_PATCH	74048	80745
ENSG00000291712		RNF135	HG2407_PATCH	50158	79085
ENSG00000291712	Q8IUD6	RNF135	HG2407_PATCH	50158	79085
ENSG00000291747	A1L167	UBE2QL1	HG2476_PATCH	152669	200533
ENSG00000291720	P23515	OMG	HG2407_PATCH	351187	376701
ENSG00000291721	P34910	EVI2B	HG2407_PATCH	382932	393259
ENSG00000234289	P57053	H2BC12L	21	43565182	43565648
ENSG00000291722			HG2407_PATCH	384375	397992
ENSG00000284774		HSF1	HG2419_PATCH	22194	45323
ENSG00000284774	Q00613	HSF1	HG2419_PATCH	22194	45323
ENSG00000142182	Q9UJW3	DNMT3L	21	44246339	44262216
ENSG00000142182		DNMT3L	21	44246339	44262216
ENSG00000288299		LDHA	HG2111_PATCH	146012	159877
ENSG00000160226	O43822	CFAP410	21	44328944	44339402
ENSG00000291748		COL3A1	HG2494_PATCH	79333	117706
ENSG00000215455	P60331	KRTAP10-1	21	44538981	44540195
ENSG00000205445	P60368	KRTAP10-2	21	44550357	44551505
ENSG00000212935	P60369	KRTAP10-3	21	44557790	44558795
ENSG00000241123	P60370	KRTAP10-5	21	44579455	44580604
ENSG00000188155	P60371	KRTAP10-6	21	44591268	44592505
ENSG00000272804	P60409	KRTAP10-7	21	44600597	44602174
ENSG00000187766	P60410	KRTAP10-8	21	44612079	44612954
ENSG00000221859	P60014	KRTAP10-10	21	44637356	44638455
ENSG00000243489	P60412	KRTAP10-11	21	44646414	44647650
ENSG00000212933	P60329	KRTAP12-4	21	44654213	44654659
ENSG00000205439	P60328	KRTAP12-3	21	44657932	44658341
ENSG00000221864	P59991	KRTAP12-2	21	44666189	44666927
ENSG00000187175	P59990	KRTAP12-1	21	44681576	44682163
ENSG00000288299	P00338	LDHA	HG2111_PATCH	146012	159877
ENSG00000285482	O75907	DGAT1	HG2419_PATCH	45187	57513
ENSG00000184221	Q8TAK6	OLIG1	21	33070141	33072413
ENSG00000184221		OLIG1	21	33070141	33072413
ENSG00000285482		DGAT1	HG2419_PATCH	45187	57513
ENSG00000284923	Q9BWW7	SCRT1	HG2419_PATCH	61168	67085
ENSG00000166351	Q86YR6	POTED	21	13609777	13645823
ENSG00000285272	Q2WGJ8	TMEM249	HG2419_PATCH	82822	85517
ENSG00000166351		POTED	21	13609777	13645823
ENSG00000285272		TMEM249	HG2419_PATCH	82822	85517
ENSG00000285047			HG2419_PATCH	83831	86212
ENSG00000288236			HG2509_PATCH	129779	134188
ENSG00000288506			HG2509_PATCH	256352	260747
ENSG00000285442	Q8N531	FBXL6	HG2419_PATCH	86034	89979
ENSG00000285451		ADCK5	HG2419_PATCH	103704	123845
ENSG00000285451	Q3MIX3	ADCK5	HG2419_PATCH	103704	123845
ENSG00000177398	Q5DID0	UMODL1	21	42062959	42143453
ENSG00000288416			HG2511_PATCH	149176	153567
ENSG00000177398		UMODL1	21	42062959	42143453
ENSG00000285049		CPSF1	HG2419_PATCH	123832	139938
ENSG00000288711			21	34511122	34614913
ENSG00000183640	Q8IUC2	KRTAP8-1	21	30812697	30813274
ENSG00000274749	Q8IUC3	KRTAP7-1	21	30829039	30829759
ENSG00000182591	Q8IUC1	KRTAP11-1	21	30880644	30881580
ENSG00000206102	Q3LI54	KRTAP19-8	21	31038159	31038476
ENSG00000288336			HG2499_PATCH	90262	92878
ENSG00000233056	M5A8F1	ERVH48-1	21	42916803	42925630
ENSG00000288284			HG2499_PATCH	93946	94960
ENSG00000288513		OR4F4	HG2499_PATCH	28179	29250
ENSG00000188992	Q6XZB0	LIPI	21	14108813	14210955
ENSG00000188992		LIPI	21	14108813	14210955
ENSG00000221837	P60411	KRTAP10-9	21	44627093	44628378
ENSG00000215454	P60372	KRTAP10-4	21	44573729	44575371
ENSG00000183067	Q9NSI5	IGSF5	21	39745183	39802081
ENSG00000291761	Q14814	MEF2D	HG2515_PATCH	22284	59336
ENSG00000291761		MEF2D	HG2515_PATCH	22284	59336
ENSG00000291754	Q86VI3	IQGAP3	HG2515_PATCH	83962	131161
ENSG00000291754		IQGAP3	HG2515_PATCH	83962	131161
ENSG00000291760	A2A3L6	TTC24	HG2515_PATCH	138280	146276
ENSG00000285049	Q10570	CPSF1	HG2419_PATCH	123832	139938
ENSG00000291756	Q9GZV7	HAPLN2	HG2515_PATCH	177890	184284
ENSG00000273167			13	23979700	24321031
ENSG00000291756		HAPLN2	HG2515_PATCH	177890	184284
ENSG00000292251	Q5T3I0	GPATCH4	HG2515_PATCH	152858	160055
ENSG00000292251		GPATCH4	HG2515_PATCH	152858	160055
ENSG00000204899	Q08AG7	MZT1	13	72708367	72727629
ENSG00000284900	Q9NVX7	KBTBD4	HG2114_PATCH	23	6802
ENSG00000165837	Q5W0A0	ERICH6B	13	45534522	45615739
ENSG00000284900		KBTBD4	HG2114_PATCH	23	6802
ENSG00000284938	Q6P0A1	FAM180B	HG2114_PATCH	14519	17020
ENSG00000288259			HG2510_PATCH	114880	119272
ENSG00000288147			HG2510_PATCH	244122	248512
ENSG00000285243		SLC39A4	HG2419_PATCH	140345	147498
ENSG00000284838	Q9BXJ3	C1QTNF4	HG2114_PATCH	17493	22237
ENSG00000284838		C1QTNF4	HG2114_PATCH	17493	22237
ENSG00000285501		AGBL2	HG2114_PATCH	91958	147756
ENSG00000150361	Q9NR64	KLHL1	13	69700594	70108493
ENSG00000160294	O60318	MCM3AP	21	46235133	46286297
ENSG00000150361		KLHL1	13	69700594	70108493
ENSG00000288184			HG2525_PATCH	195768	196487
